   __---~~~~--__                      __--~~~~---__
  `\---~~~~~~~~\\                    //~~~~~~~~---/'
    \/~~~~~~~~~\||                  ||/~~~~~~~~~\/
                `\\                //'
                  `\\            //'
                    ||          ||      Hey Doc!
          ______--~~~~~~~~~~~~~~~~~~--______
     ___ // _-~                        ~-_ \\ ___
    `\__)\/~                              ~\/(__/'
     _--`-___                            ___-'--_
   /~     `\ ~~~~~~~~------------~~~~~~~~ /'     ~\
  /|        `\                          /'        |\
 | `\   ______`\_         DMC        _/'______   /' |
 |   `\_~-_____\ ~-________________-~ /_____-~_/'   |
 `.     ~-__________________________________-~     .'
  `.      [_______/------|~~|------\_______]      .'
   `\--___((____)(________\/________)(____))___--/'
    |>>>>>>||                            ||<<<<<<|
    `\<<<<</'                            `\>>>>>/'

    Now, if my calculations are correct,
    when this baby hits 88 miles an hour,
    you're going to see some serious s#1t!


id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9027607,Bright West Village Apartment,19435113,Mark,Manhattan,West Village,40.72938,-74.00578,Entire home/apt,188,30,0,,,1,0
9028493,Room in Charming and Spacious Greenpoint Apartment,24780521,Alisa,Brooklyn,Greenpoint,40.72676,-73.9483,Private room,84,2,160,2020-01-08,2.76,1,0
9028599,Beautiful Room - 10 to Manhattan,4389074,Sandra,Brooklyn,Bedford-Stuyvesant,40.69505,-73.93536,Private room,125,30,1,2016-12-30,0.02,1,0
9028839,3 bdroom apt off Montrose L,3248277,Sara,Brooklyn,Williamsburg,40.70699,-73.94162,Entire home/apt,200,30,0,,,1,0
9030997,ARTISTIC STUDIO FOR TWO,47139912,Claude,Manhattan,Upper East Side,40.76979,-73.95591,Entire home/apt,110,30,71,2019-08-18,1.18,1,90
9033218,HUGE room in beautiful apartment,7252221,Zhenya,Brooklyn,Flatbush,40.65231,-73.96243,Private room,50,30,6,2017-09-30,0.09,2,0
9035181,Cute Clinton Hill brownstone apt!,15055897,Heather,Brooklyn,Clinton Hill,40.69001,-73.96764,Entire home/apt,125,30,3,2017-01-02,0.05,2,0
9039236,"Sunny, spacious Washington Heights!",47176167,Christopher,Manhattan,Washington Heights,40.85092,-73.93851,Private room,75,30,0,,,1,0
9040796,Lovely Studio in Midtown,21716352,Alice,Manhattan,Midtown,40.74253,-73.98268,Entire home/apt,120,30,4,2016-04-01,0.06,1,0
9040931,Queen bedroom & huge private bath,29213,Angela,Brooklyn,Fort Greene,40.68924,-73.97736,Private room,79,30,1,2015-10-23,0.02,1,0
9042254,Beautiful & Spacious EV Bedroom,47187008,Francesca,Manhattan,East Village,40.72737,-73.98605,Private room,90,30,0,,,1,0
9043652,Great 1 bedroom apartment in the heart of soho,6304221,Phil,Manhattan,Little Italy,40.71981,-73.99635,Entire home/apt,105,4,20,2021-02-28,0.63,1,31
9043905,"Bright, Charming APT in West Village/SoHo",3331710,Amy,Manhattan,Greenwich Village,40.72805,-73.99957,Entire home/apt,200,30,29,2019-01-01,0.44,1,0
9045427,Sunrise Condominium Apartment,47198995,Diana,Staten Island,Grymes Hill,40.61223,-74.09318,Entire home/apt,200,30,1,2015-11-01,0.02,1,0
9045876,Beautiful Brownstone Floor,7380428,Mel,Manhattan,Harlem,40.81439,-73.9458,Entire home/apt,179,7,48,2020-01-04,0.73,2,79
9046095,Private & Quaint West Village Gem!,12995701,Robyn,Manhattan,West Village,40.73238,-74.00269,Entire home/apt,229,30,1,2016-01-01,0.02,1,0
9046490,A beautiful bedroom in an artfully designed flat.,1299166,Efran,Brooklyn,Flatbush,40.65026,-73.96052,Private room,49,30,31,2020-03-06,0.71,1,0
9046808,Sunny East Harlem one bedroom,21647215,Vadim,Manhattan,East Harlem,40.79923,-73.93335,Entire home/apt,95,30,2,2015-11-18,0.03,1,0
9047417,"King Bed,Entire Home Downtown, WiFi",31153462,Talia,Manhattan,Nolita,40.72295,-73.99321,Entire home/apt,140,30,3,2016-01-05,0.05,1,0
9047816,Beautiful Home 1 Stop from Midtown,2660650,Allan (& Max),Queens,Long Island City,40.74801,-73.94028,Private room,100,3,65,2020-09-05,1.08,1,356
9049505,Spacious Room in West Harlem,2413971,Teresa,Manhattan,Harlem,40.80193,-73.95573,Private room,74,30,0,,,1,0
9049607,Room In Central and Spacious Williamsburg Loft!,14456700,Simone,Brooklyn,Williamsburg,40.71681,-73.95812,Private room,67,30,3,2019-10-21,0.13,2,0
9050105,"Prospect Park 3 bedroom, Sleeps 8",47219962,Babajide,Brooklyn,Prospect-Lefferts Gardens,40.66254,-73.9609,Entire home/apt,150,31,152,2020-01-05,2.29,2,365
9050144,"Sunny Apt, Clinton Hill Brownstone",7360880,Kay,Brooklyn,Bedford-Stuyvesant,40.68701,-73.95713,Private room,80,30,2,2015-12-29,0.03,1,0
9050373,Peaceful & Colorful Brooklyn Oasis Near Park+Train,1393469,Tatiana,Brooklyn,Flatbush,40.6523,-73.9655,Entire home/apt,95,30,28,2020-02-09,0.45,1,0
9050597,"Charming,Quiet & Relaxing",7407846,Alison,Manhattan,Harlem,40.82599,-73.93669,Private room,79,30,0,,,1,0
9051314,Private Room in Fab East Village,22007415,Hannah,Manhattan,East Village,40.7247,-73.97771,Private room,110,30,2,2016-06-12,0.03,1,0
9051437,"Bright, spacious and cozy",14544355,Elizabeth,Brooklyn,Crown Heights,40.66613,-73.95515,Entire home/apt,100,30,72,2020-08-31,1.09,1,33
9051763,"Room in 3BR Condo. Washer & Dryer, gorgeous roof.",1283476,Mark,Brooklyn,Bedford-Stuyvesant,40.68651,-73.94395,Private room,60,21,18,2020-04-01,0.30,1,0
9052018,Near Museum Mile and Central Park,47228873,James,Manhattan,East Harlem,40.78751,-73.95171,Private room,195,30,0,,,1,0
9058854,"Bright, Sunny Room in Crown Heights",10701169,Christine,Brooklyn,Crown Heights,40.67046,-73.95298,Private room,25,30,1,2016-06-30,0.02,1,0
9059397,Spacious apartment close to 96St St,14614459,Dario,Manhattan,Upper East Side,40.7837,-73.94877,Entire home/apt,180,30,1,2016-01-05,0.02,3,0
9059693,Quite room near everything,2661789,Josephine,Brooklyn,Bedford-Stuyvesant,40.6792,-73.94302,Private room,45,2,0,,,2,354
9061117,LOVELY 1BR. 15Min. to Times Square,4087778,Katie,Queens,Sunnyside,40.74516,-73.91561,Entire home/apt,180,30,0,,,1,0
9061145,A room for you in Williamsburg! Only for Women.,47266834,Mary,Brooklyn,Williamsburg,40.71192,-73.96238,Private room,55,30,33,2020-11-22,0.50,1,37
9062257,Spacious 1-bedroom in Crown Heights,6075567,Yasmin,Brooklyn,Crown Heights,40.671,-73.94784,Entire home/apt,100,30,13,2018-09-09,0.21,1,0
9062515,"Adorable, Artsy 1BR; Hip Location!",21804910,Brinn,Brooklyn,Greenpoint,40.7337,-73.9542,Entire home/apt,130,7,44,2020-03-08,1.21,1,77
9063139,Prime Location & Tech Entrepreneurs,13530279,Chris,Manhattan,East Village,40.72529,-73.99031,Private room,106,30,3,2016-01-03,0.05,1,0
9063266,Sunny 1BR in Heart of Williamsburg,47275801,Pierce,Brooklyn,Williamsburg,40.71253,-73.95403,Entire home/apt,250,30,1,2015-12-06,0.02,1,0
9063972,Chill Bushwick Suite,3040551,Olu Bliss,Brooklyn,Bushwick,40.69504,-73.91341,Private room,69,30,0,,,1,0
9064238,Large 1-bedroom  in midtown sleeps 1-4 people,4166175,Rob,Manhattan,Midtown,40.75301,-73.97103,Entire home/apt,103,30,0,,,1,0
9064688,2 bedroom with yard! Near L train!,1606152,Laura,Brooklyn,Williamsburg,40.70697,-73.94291,Entire home/apt,150,30,1,2015-11-29,0.02,1,0
9064714,1870's 3-story house private bedroom,26379512,Sheila,Queens,Long Island City,40.74461,-73.95529,Private room,83,4,40,2020-12-31,0.73,1,0
9066389,Cozy 2 bedroom in heart of LES,47289872,Kara,Manhattan,Lower East Side,40.72012,-73.9907,Entire home/apt,190,30,2,2015-11-25,0.03,1,0
9074921,Spacious Williamsburg Apartment,8163703,Mariana,Brooklyn,Williamsburg,40.71297,-73.95598,Entire home/apt,150,30,12,2016-07-19,0.19,1,0
9078066,Hip 1 bedroom apt 10' to manhattan,47343188,Amapola,Queens,Ditmars Steinway,40.77249,-73.91689,Entire home/apt,145,30,6,2016-05-19,0.09,1,90
9078222,"Prospect Park 3 bdrm, Sleeps 8 (#2)",47219962,Babajide,Brooklyn,Prospect-Lefferts Gardens,40.66113,-73.96229,Entire home/apt,150,31,147,2020-01-01,2.22,2,365
9078632,Private room in Manhattan,42570179,Joanne,Manhattan,Washington Heights,40.83621,-73.94432,Private room,75,30,53,2018-06-29,0.80,1,0
9079335,Spacious Apartment in East Village,3724325,Anne-Laure,Manhattan,Lower East Side,40.71969,-73.98087,Entire home/apt,185,30,4,2016-09-10,0.06,1,0
9079542,Cozy room + backyard in Bushwick,2123463,Eyal,Brooklyn,Bushwick,40.69356,-73.91274,Private room,40,30,2,2016-10-01,0.03,1,0
9079628,ღ Spacious and chill studio 웃♥유,46019410,Regina,Brooklyn,Sheepshead Bay,40.59581,-73.95746,Entire home/apt,109,14,13,2019-08-11,0.20,1,337
9079871,NYCHaven1:,47351539,Jason,Brooklyn,East Flatbush,40.65284,-73.93724,Entire home/apt,125,30,284,2021-03-26,4.29,4,263
9080286,Quiet room close to subway.,47353889,Marcelo,Brooklyn,Prospect Heights,40.67897,-73.97111,Private room,75,30,40,2016-09-30,0.60,1,0
9087285,Modern Upper East Side Studio,34398769,Sean,Manhattan,Upper East Side,40.76947,-73.9539,Entire home/apt,145,30,3,2016-01-02,0.05,1,0
9089306,"East Village, 1 Bed, Clean & Clear.",5671308,Jordan,Manhattan,East Village,40.73165,-73.98483,Entire home/apt,135,30,10,2016-03-24,0.15,1,0
9091373,Cozy and Creative in Clinton Hill,3829471,Julian,Brooklyn,Bedford-Stuyvesant,40.69027,-73.95849,Private room,100,30,0,,,1,0
9091710,Sunny East Village Apartment,47403089,Kathleen,Manhattan,East Village,40.72313,-73.97723,Entire home/apt,130,30,6,2015-12-30,0.09,1,0
9092024,Enjoy a Private Room in SoHo,47406119,Jacqueline,Manhattan,SoHo,40.72366,-74.00316,Private room,145,30,1,2015-10-27,0.02,1,0
9092331,"Large, beautiful and sunny room",47407352,Dorota,Manhattan,Inwood,40.86444,-73.92899,Private room,45,30,0,,,1,0
9092903,"Cosy Loft, Studio - lots of light",552067,Miriam,Brooklyn,Williamsburg,40.7087,-73.94918,Entire home/apt,120,30,9,2018-12-11,0.14,1,0
9093219,Serenity Space,47411697,Marie,Manhattan,Harlem,40.81204,-73.9443,Private room,80,3,84,2020-03-09,1.30,1,282
9093261,Large East Village 1 bedroom,47036828,David,Manhattan,East Village,40.732,-73.98518,Entire home/apt,190,30,0,,,1,0
9093358,2 bedroom apt on Upper East Side,8093077,Annie,Manhattan,Upper East Side,40.76732,-73.95359,Entire home/apt,100,30,3,2016-07-30,0.05,1,0
9093389,Studio Apartment in Brooklyn,38738475,Homero,Brooklyn,Park Slope,40.66951,-73.97767,Entire home/apt,90,30,1,2016-01-05,0.02,1,0
9093866,2-bedroom in Landmark building on W116th. Special,47414802,Jason,Manhattan,Harlem,40.80233,-73.95257,Entire home/apt,140,30,10,2020-05-31,0.19,2,244
9096478,"Open, private room, Central Harlem",47426195,Shawn,Manhattan,Harlem,40.80891,-73.94113,Private room,85,30,3,2017-10-22,0.05,1,0
9096938,Sunny plant-filled Park Slope apt,14356,Amy,Brooklyn,South Slope,40.66314,-73.98316,Private room,70,30,9,2017-08-31,0.14,1,0
9104108,Cozy Large 1 BR Apt -Hamilton Hts,47457325,Miranda,Manhattan,Harlem,40.82565,-73.95253,Entire home/apt,110,30,1,2015-11-29,0.02,1,0
9105853,Cushy Room in Cool Bk Neighborhood,32848328,Barbra,Brooklyn,Bushwick,40.70107,-73.91983,Private room,55,30,0,,,1,0
9106735,West Village Apartment,29721928,Isabella,Manhattan,West Village,40.7289,-74.0048,Entire home/apt,180,30,5,2017-03-12,0.09,1,0
9106756,Santuary from the City - Sunny Greenpoint Apt,1692708,Rebecca,Brooklyn,Greenpoint,40.72771,-73.95387,Entire home/apt,140,30,2,2019-10-02,0.10,1,83
9107118,Bright loft style room in Bed-Stuy,42786873,Geoffrey,Brooklyn,Bedford-Stuyvesant,40.69486,-73.94317,Private room,45,30,2,2015-11-02,0.03,1,0
9107450,Spacious 2BR apt in UES,3664194,Michael,Manhattan,Upper East Side,40.7839,-73.94776,Entire home/apt,210,30,0,,,1,0
9107772,Beautiful 1-Bedroom near Columbia!,4055295,Sara,Manhattan,Harlem,40.82544,-73.94989,Entire home/apt,100,30,17,2016-12-27,0.26,1,0
9108196,Cozy Room,45601111,Dlb,Queens,Laurelton,40.67112,-73.74615,Private room,32,30,75,2020-06-30,1.20,4,365
9110077,Room in East Williamsburg,19885346,Mireia,Brooklyn,Williamsburg,40.70436,-73.94207,Private room,75,30,6,2016-08-16,0.10,1,0
9111254,Bright & Spacious Private Bedroom - Queen Bed,10040649,Kofi,Brooklyn,Crown Heights,40.66804,-73.92626,Private room,35,30,6,2021-03-05,0.11,2,137
9111561,"East Harlem Cozy, Rustic Apartment!",35905254,Rose,Manhattan,East Harlem,40.79277,-73.94338,Private room,100,30,0,,,1,0
9112240,Charming East Village/ABC City 1 Bedroom Apt,2069753,Jessica,Manhattan,East Village,40.7291,-73.9821,Entire home/apt,175,30,2,2016-09-25,0.04,1,0
9112676,"!! CLASSIC, LUXURY & CHARM !! By Central Park UWS",1202621,Lizzy And Ryan,Manhattan,Upper West Side,40.78721,-73.97168,Entire home/apt,250,30,44,2020-06-23,0.68,1,259
9112776,"Spacious, Comfortable BK Room",47489718,Eric,Brooklyn,Bedford-Stuyvesant,40.68589,-73.95353,Private room,55,30,0,,,1,0
9113032,Large 1 Bedroom apartment in 1897 landmarked house,15175378,Missy & Julien,Brooklyn,Crown Heights,40.67462,-73.94886,Entire home/apt,145,30,121,2020-11-20,1.87,2,70
9113702,"Beautiful Apartment in Harlem, NY!",47493116,Elsa,Manhattan,Harlem,40.82307,-73.94228,Entire home/apt,150,30,0,,,1,0
9114642,Large 1Br in Brooklyn cottage,7390259,Sean,Brooklyn,Williamsburg,40.71471,-73.95673,Private room,60,30,0,,,1,0
9114773,Cozy Upper East Side 1 bedroom apt,47408505,Anya,Manhattan,Upper East Side,40.77026,-73.95648,Entire home/apt,195,30,4,2016-05-14,0.06,1,0
9115832,Lge bedroom (2 pers) in Bushwick,47501348,Margot,Brooklyn,Bushwick,40.69824,-73.93231,Private room,60,30,0,,,1,0
9116018,Full-Sized Harlem Room with Style,12690012,Sonskeshana,Manhattan,Harlem,40.82981,-73.94132,Private room,60,30,17,2019-04-18,0.26,1,365
9116126,SUNNY & VIBRANT 1 Bedroom Apt on CENTRAL PARK ☀️,3883685,Dan,Manhattan,Upper West Side,40.78642,-73.97003,Entire home/apt,199,14,22,2019-10-28,0.45,1,0
9116638,Spacious Private Room in front of Central Park,44505305,Bernard,Manhattan,Harlem,40.79746,-73.94881,Private room,89,30,0,,,1,365
9116752,!Spacious & Modern Brooklyn Loft-Long Term Stays!,8862886,Rachel,Brooklyn,Bushwick,40.70834,-73.92014,Entire home/apt,196,30,49,2020-10-01,0.75,1,0
9116831,1 Bedroom w/ GARDEN -Williamsburg,3922367,Christophe,Brooklyn,Williamsburg,40.71617,-73.95395,Entire home/apt,165,30,0,,,1,0
9116868,"Gorgeous, Cozy Studio w/ Projector!",8503277,,Manhattan,East Village,40.72802,-73.97951,Entire home/apt,120,30,3,2018-01-13,0.05,1,0
9117976,Cozy Artistic Haven,41510712,Jac,Manhattan,Harlem,40.82865,-73.95112,Private room,36,30,1,2015-12-27,0.02,1,0
9118958,Nice Room in private house,22420999,Herman,Queens,Richmond Hill,40.69389,-73.83256,Private room,51,2,4,2019-08-23,0.07,5,359
9120663,Astoria Rooms! 15min to Manhattan!,46471557,James,Queens,Long Island City,40.7602,-73.93112,Private room,50,30,3,2018-06-28,0.08,1,365
9125862,Luxury large one-bedroom apartment,47541749,Aline,Manhattan,Midtown,40.75807,-73.96308,Entire home/apt,300,30,0,,,1,0
9125917,Cosy private room in the City !,20233581,Sofia,Manhattan,Kips Bay,40.73759,-73.98019,Private room,77,30,4,2016-01-05,0.06,1,0
9127011,Luxury 1 Bed apt in the heart of chelsea,19627702,Andrea,Manhattan,Chelsea,40.7435,-73.99464,Entire home/apt,157,30,8,2017-12-30,0.14,1,0
9127163,Quiet retreat- exclusive. Access NYC attractions.,47546771,June,Queens,Holliswood,40.72199,-73.76795,Private room,79,30,4,2019-06-02,0.12,1,0
9129113,Private Room in Bushwick - Brooklyn,17497762,Marco,Brooklyn,Bushwick,40.69925,-73.92099,Private room,60,30,1,2015-12-14,0.02,1,0
9132614,Room in the heart of Williamsburg,9870919,Sebastian,Brooklyn,Williamsburg,40.71432,-73.9587,Private room,75,30,2,2017-07-07,0.03,1,0
9133959,"Top floor, Hudson River views",3092054,Shirley,Manhattan,Hell's Kitchen,40.76642,-73.98621,Entire home/apt,120,360,0,,,1,0
9136581,East Village,47584049,Jonathan,Manhattan,East Village,40.72491,-73.9897,Entire home/apt,180,30,5,2016-11-27,0.08,1,0
9136814,NYC Midtown APT near Time Square,44034234,Jeff,Manhattan,Hell's Kitchen,40.76003,-73.98979,Entire home/apt,180,30,10,2018-11-27,0.15,1,0
9137194,East Village Large Studio,15278522,Matt,Manhattan,East Village,40.72479,-73.98849,Entire home/apt,225,30,1,2016-01-05,0.02,1,0
9137533,Best of Brooklyn with amazing view,872528,Barb,Brooklyn,Crown Heights,40.6767,-73.96055,Entire home/apt,139,30,13,2020-10-31,0.20,1,285
9137941,1 BR UES Apartment,4223044,Alexandra,Manhattan,Upper East Side,40.77012,-73.95777,Entire home/apt,200,30,0,,,1,0
9138319,Huge 2BR in the heart of Brooklyn,2264413,Zachary,Brooklyn,Prospect-Lefferts Gardens,40.65831,-73.96197,Entire home/apt,150,30,10,2019-07-06,0.16,1,0
9144999,Central and Vibrant Chelsea Home,47621361,Denise,Manhattan,Chelsea,40.74546,-73.99444,Private room,143,30,1,2016-01-01,0.02,1,0
9145070,Great Deal! Steps to Central Park,3025128,David,Manhattan,Upper West Side,40.77779,-73.97519,Entire home/apt,180,30,43,2016-08-27,0.66,1,0
9145150,Lrg Private Bedroom in Williamsburg,31980952,Emily,Brooklyn,Williamsburg,40.711,-73.96354,Private room,50,30,2,2015-12-29,0.03,1,0
9146595,Super Cozy Private Apt on Gnd Fl. in Brooklyn Home,835110,Charlotte,Brooklyn,Bedford-Stuyvesant,40.68954,-73.92682,Entire home/apt,116,2,155,2020-09-06,2.34,1,222
9147025,Cozy City Island Cottage,403032,Diane,Bronx,City Island,40.84637,-73.78857,Entire home/apt,121,3,144,2021-03-14,2.23,1,162
9148875,Lovely E. Harlem Brownstone PH,3201337,Diego,Manhattan,East Harlem,40.7959,-73.93682,Entire home/apt,150,3,110,2019-12-30,1.72,2,0
9149182,a,47636934,Rob,Manhattan,Kips Bay,40.73989,-73.97952,Entire home/apt,139,30,1,2015-11-09,0.02,1,0
9149930,Prime west village ~Charming 1BR,2119276,Eran,Manhattan,West Village,40.73764,-74.0041,Entire home/apt,140,30,18,2021-01-18,0.38,29,293
9150194,Sunny Private Room nr 4 Train Lines,22489244,Jared,Brooklyn,Williamsburg,40.70458,-73.94469,Private room,79,2,93,2020-03-10,1.49,1,155
9151490,Wdful  2 br/2bth apt in Williamsbug,8133069,Maria,Brooklyn,Williamsburg,40.70943,-73.94816,Entire home/apt,243,30,1,2017-10-09,0.02,1,0
9151677,Light filled apt. on quiet street,40880743,Soph,Brooklyn,Clinton Hill,40.68623,-73.9674,Entire home/apt,100,30,1,2015-11-06,0.02,1,0
9152795,Studio Bedroom Apt in Williamsburg,1443812,Luciana,Brooklyn,Williamsburg,40.71053,-73.96317,Entire home/apt,113,2,297,2021-04-04,4.48,2,1
9152932,Spacious Duplex w/ Additional Loft.,4313126,Andy,Brooklyn,Bushwick,40.69759,-73.93407,Entire home/apt,200,30,1,2015-11-27,0.02,1,0
9153256,NEWLY RENOVATED 1BDR PRIME LOCATION,9787825,Rebecca,Manhattan,Flatiron District,40.74124,-73.99367,Entire home/apt,150,30,1,2017-07-29,0.02,1,0
9155212,Cozy East Village Room,47661247,Lydia,Manhattan,East Village,40.72715,-73.98714,Private room,72,30,12,2020-09-12,0.18,1,32
9155475,Prime Chelsea 1BR Minimalist W16th,4900788,Jonathan,Manhattan,Chelsea,40.7398,-73.99777,Entire home/apt,130,30,4,2016-04-01,0.06,1,0
9155741,1 private bedroom,47663806,Anshu,Manhattan,Midtown,40.74475,-73.9827,Private room,85,30,1,2015-11-08,0.02,1,0
9157504,曼哈顿上西区比邻哥伦比亚大学一室一厅可住2-3人温馨小屋,47672492,Jingyi,Manhattan,Morningside Heights,40.80472,-73.96454,Private room,99,30,0,,,1,0
9162161,Huge new modern chic reno 2 bed TSQ,914838,Lior,Manhattan,Hell's Kitchen,40.76337,-73.99365,Entire home/apt,70,30,5,2020-12-09,0.09,5,365
9165191,Sunny Garden Facing Bedroom,16947579,Hayet,Brooklyn,Bedford-Stuyvesant,40.68297,-73.93815,Private room,30,30,10,2020-07-31,0.18,1,192
9166769,Zen State,44087298,Catherine,Manhattan,Washington Heights,40.84845,-73.93708,Private room,56,30,24,2018-01-01,0.37,2,0
9167889,A Unique studio apartment,17943391,Michael,Manhattan,Harlem,40.80864,-73.9428,Entire home/apt,90,30,260,2021-02-09,3.95,2,353
9168009,Room available in Midtown West NYC,47577737,Ye,Manhattan,Midtown,40.7662,-73.98321,Private room,60,30,1,2016-04-24,0.02,1,0
9171140,Private Room PRIME Williamsburg!!,12986471,Grayson,Brooklyn,Williamsburg,40.72059,-73.95762,Private room,85,30,1,2015-11-25,0.02,1,0
9172067,2 BR Pent House Loft in NYC!,47731857,Gerard,Manhattan,Chelsea,40.75014,-73.99224,Entire home/apt,500,30,2,2016-02-08,0.03,1,0
9172277,Chic and Rustic Townhouse,6615642,Derek,Brooklyn,Crown Heights,40.67351,-73.95473,Entire home/apt,300,30,0,,,1,0
9174180,Entire Apartment-Brooklyn heights,12901128,Yasmin,Brooklyn,Brooklyn Heights,40.69896,-73.9944,Private room,240,30,0,,,1,0
9175459,"Location, Location, Location Meat Packing District",10621862,Shawn,Manhattan,West Village,40.74087,-74.00554,Entire home/apt,180,30,14,2019-12-04,0.24,1,0
9178165,Great Space..  Central Park Area!,527811,D. Christopher,Manhattan,East Harlem,40.79702,-73.94949,Private room,74,1,282,2021-04-02,4.29,1,88
9181483,My Casa Ur Home Away From Home,47773961,Jhovana,Manhattan,East Village,40.72337,-73.97944,Private room,89,4,83,2020-03-14,1.26,1,121
9181806,Beautiful Modern  Apartment Near Downtown Brooklyn,47232411,Christopher,Brooklyn,Bedford-Stuyvesant,40.68772,-73.95904,Entire home/apt,132,2,38,2021-04-02,2.41,1,125
9182008,Huge  2 bdrm Apt in best area with Patio/Parking,16176030,Amal,Queens,Ditmars Steinway,40.77461,-73.91525,Entire home/apt,119,3,29,2020-11-23,0.44,2,272
9182754,Charming Apartment in East Village,9859148,Jacob,Manhattan,East Village,40.72543,-73.98536,Entire home/apt,221,30,1,2016-01-03,0.02,1,0
9183131,Private room in unique Chelsea loft,872654,Adam,Manhattan,Chelsea,40.74598,-73.9938,Private room,139,30,3,2015-12-20,0.05,1,0
9184124,Hidden Treasure (2.0) | Studio Apartment,47784768,Yemi,Brooklyn,Brownsville,40.66514,-73.91697,Entire home/apt,108,2,61,2021-01-17,0.93,3,0
9184982,Cozy Bedroom in Harlem,31291159,,Manhattan,Harlem,40.81579,-73.94071,Private room,47,30,2,2015-12-09,0.03,1,0
9185689,"Homie,cozy,artsy,warm,sweet,Harlem!",47790612,Hannah,Manhattan,Harlem,40.81513,-73.94987,Entire home/apt,89,30,0,,,1,0
9185696,Excellent 1 Bedroom Apt. in Queens,47790995,Harman,Queens,Queens Village,40.71858,-73.75411,Entire home/apt,65,30,88,2019-10-31,1.33,1,274
9186894,Cozy large and sunny bedroom in Greenpoint,6217827,Krzysztof,Brooklyn,Greenpoint,40.73196,-73.95603,Private room,80,30,5,2019-08-05,0.08,1,0
9187221,Sunny room in the heart of Bushwick,36297318,Josh,Brooklyn,Bushwick,40.70265,-73.92638,Private room,60,30,0,,,1,0
9187379,"The room .  25 min to time square, Midway LGA/JFK",1495355,John,Queens,Forest Hills,40.72208,-73.84486,Private room,40,3,9,2019-04-21,0.21,3,160
9191908,Studio in the Financial District,14340851,Sophia,Manhattan,Financial District,40.70461,-74.00881,Entire home/apt,120,30,0,,,1,0
9193390,Luxury stay near Lincoln Center NYC,47825300,Sid,Manhattan,Upper West Side,40.77616,-73.98974,Private room,300,30,0,,,1,0
9195330,Sunny Brooklyn Botanic Garden One Bedroom,1826449,Jonathan,Brooklyn,Crown Heights,40.6694,-73.96182,Entire home/apt,95,7,3,2019-09-25,0.14,1,0
9195534,"Park Slope 1 Bed, Roofdeck, Laundry",47835171,Lynette,Brooklyn,Park Slope,40.67503,-73.97561,Private room,107,30,0,,,1,0
9196297,in the heart of the Upper East Side,34907341,Ragan,Manhattan,Upper East Side,40.76564,-73.96137,Private room,65,30,24,2016-12-27,0.37,1,0
9197311,Stunning 3 BR Apartment Fort Greene,26474885,,Brooklyn,Clinton Hill,40.69421,-73.96881,Entire home/apt,350,30,0,,,1,0
9197829,"Spacious, Bright and Comfortable",7897952,Nima,Brooklyn,Carroll Gardens,40.67675,-73.99686,Entire home/apt,132,30,1,2015-12-01,0.02,1,0
9199352,"Sunny, charming Soho studio",1459609,Tift,Manhattan,Greenwich Village,40.72802,-74.00075,Entire home/apt,150,30,0,,,1,0
9201458,Gorgeous bedroom near Central Park,13794250,Jackie,Manhattan,Upper West Side,40.78278,-73.9775,Private room,75,30,1,2015-11-21,0.02,1,0
9201479,Chelsea NYC Shared Apartment,47860375,Todd,Manhattan,Chelsea,40.74188,-73.99865,Private room,100,30,2,2015-12-03,0.03,1,0
9207023,Clean private room with bathroom,47886371,,Brooklyn,Midwood,40.62402,-73.97071,Private room,50,30,1,2015-12-29,0.02,1,0
9208886,Cozy SpaHa Apartment,47893591,Stephen,Manhattan,East Harlem,40.79644,-73.9305,Private room,50,13,0,,,1,0
9211087,Midtown 2B/2BTH w large living room,47903548,Juan,Manhattan,Midtown,40.75628,-73.96679,Entire home/apt,400,30,0,,,1,0
9211534,"Spacious, Private Room For Rent",43846246,Zoey,Queens,Astoria,40.7637,-73.91979,Private room,70,30,0,,,1,0
9211969,Upper East Side At Its Best,17634934,Zahra,Manhattan,Upper East Side,40.78182,-73.94577,Entire home/apt,135,30,0,,,1,0
9212510,Spacious 2-Bedroom near Highline,28570275,Brian,Manhattan,Chelsea,40.74639,-73.99967,Entire home/apt,450,30,9,2018-04-16,0.15,1,0
9216014,Williamsburg Apartment,1208962,Robert,Brooklyn,Williamsburg,40.71403,-73.94551,Entire home/apt,155,14,1,2016-09-20,0.02,1,0
9217592,Charming + Spacious Brownstone Apt,881301,Camillia,Brooklyn,Clinton Hill,40.68322,-73.96333,Entire home/apt,135,30,9,2019-12-12,0.14,1,0
9217745,Artsy Loft In Prime Location,13318184,Rebecca,Brooklyn,Williamsburg,40.70521,-73.93623,Private room,50,30,2,2015-11-12,0.03,4,0
9217837,Quaint South Slope Retreat,8838044,Aaron,Brooklyn,South Slope,40.66186,-73.98807,Entire home/apt,115,6,47,2021-03-28,0.72,1,0
9218051,"Welcoming, Clean, Cheap on St Marks",20123860,Chase,Manhattan,East Village,40.72883,-73.9851,Private room,95,30,2,2015-11-10,0.03,2,0
