id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7221712,"Williamsburg, Brooklyn Artist Loft",92436,Yasmin,Brooklyn,Williamsburg,40.70833,-73.9564,Entire home/apt,86,7,1,2015-08-01,0.02,1,0
7222354,"Sunny Upper East Side Apt, Balcony",18489745,Fon,Manhattan,Upper East Side,40.76446,-73.95603,Private room,86,2,2,2016-03-13,0.03,1,0
7222833,2BR/2BA luxury condo in W'Burg,6403403,Tony,Brooklyn,Williamsburg,40.71992,-73.95536,Entire home/apt,199,2,18,2017-04-17,0.29,1,0
7224028,Modest and Cute Room in Bushwick Brooklyn!,5998033,Eddie,Brooklyn,Bushwick,40.68929,-73.90484,Private room,22,2,3,2017-07-01,0.05,1,0
7224086,Private Bedroom in Bushwick,5570436,Fay,Brooklyn,Bushwick,40.70548,-73.91776,Private room,60,1,18,2020-01-19,0.29,1,364
7225443,Big bright room in beautiful DUMBO,19860779,Linda,Brooklyn,Vinegar Hill,40.70103,-73.98453,Private room,87,1,2,2015-09-16,0.03,1,337
7226624,"Brooklyn Alcove, Convenient Locale!",6407741,Graham,Brooklyn,Bedford-Stuyvesant,40.69499,-73.9469,Private room,39,1,0,,,1,0
7227435,Brooklyn loft with huge livingroom,9166253,Jonas,Brooklyn,Bedford-Stuyvesant,40.68956,-73.9589,Private room,60,3,0,,,2,0
7228259,NYC Excitement Meets Quiet and Comfort!,37101663,Adam,Manhattan,Harlem,40.82101,-73.95436,Private room,32,14,66,2018-12-23,1.76,1,0
7228397,West Harlem Apartment,700231,Benjamin,Manhattan,Harlem,40.82918,-73.94857,Entire home/apt,500,10,0,,,1,0
7230002,Large Sunny Room in Williamsburg!,11107448,Jessica,Brooklyn,Williamsburg,40.71965,-73.9428,Private room,41,4,3,2018-05-27,0.06,2,0
7234538,Lovely sun-filled Brownstone!,1793569,Frances,Brooklyn,Park Slope,40.68073,-73.97515,Entire home/apt,170,1,0,,,1,0
7238562,"Lovely Williamsburg, BK apartment",19806276,Joseph,Brooklyn,Williamsburg,40.71133,-73.96533,Entire home/apt,200,4,0,,,1,0
7239527,CLEAN AND COZY UES,37903935,Gabriel,Manhattan,East Harlem,40.79831,-73.93961,Private room,70,1,1,2015-07-20,0.02,1,0
7239575,"2 Bedroom, UES",37904263,Talal,Manhattan,Upper East Side,40.76364,-73.9588,Entire home/apt,120,5,5,2016-07-20,0.09,1,0
7240002,Nice and Perfect Location Studio,14905080,Justin You,Manhattan,Morningside Heights,40.80569,-73.96058,Entire home/apt,75,25,1,2015-09-04,0.02,1,0
7240464,Perfect family getaway!,37909191,Kim,Brooklyn,Bushwick,40.69246,-73.91909,Entire home/apt,195,1,0,,,1,0
7240997,Modern 19th C West Village Charmer,2519631,Chavi,Manhattan,West Village,40.7363,-74.00317,Entire home/apt,252,200,10,2018-11-05,0.16,1,0
7241020,Spacious & Bright Artist Retreat,6697833,John And Laurie,Manhattan,Washington Heights,40.85487,-73.93777,Entire home/apt,115,7,2,2015-10-29,0.03,1,0
7243708,Spacious sunny room in Clinton Hill,3302103,Steph,Brooklyn,Clinton Hill,40.69158,-73.96699,Private room,65,2,6,2016-11-19,0.09,1,0
7244171,Cozy Studio Duplex,37915862,Greg,Brooklyn,East New York,40.6752,-73.89218,Entire home/apt,90,15,56,2020-01-01,0.88,2,280
7244923,East Village Duplex Private Yard,37934478,Edward,Manhattan,East Village,40.72877,-73.98175,Private room,139,1,9,2016-10-02,0.16,1,0
7245876,Beautiful Studio in Bed Stuy,9539044,Nicholas,Brooklyn,Williamsburg,40.71292,-73.94873,Entire home/apt,70,6,3,2017-03-02,0.05,1,0
7246159,Charming apt on UWS 8/3-8/7,31245915,Jenna,Manhattan,Upper West Side,40.79024,-73.97911,Entire home/apt,200,1,0,,,1,0
7246757,Amazing LES Manhattan Apt in LES,3586177,Marianna,Manhattan,Lower East Side,40.7201,-73.9841,Entire home/apt,65,3,48,2019-12-01,0.76,1,0
7246903,Cozy Townhouse with Private Deck,26411218,Desmond,Queens,Elmhurst,40.73418,-73.88821,Entire home/apt,105,3,184,2020-09-30,3.09,2,0
7247033,Sunny Lower E. Side Ap. near BDFMJZ,37947830,Marcus,Manhattan,Chinatown,40.71574,-73.99107,Private room,72,1,15,2020-01-02,0.24,1,89
7247763,Master bedroom in artsy Bushwick,2483508,Sarah,Brooklyn,Bushwick,40.70464,-73.91596,Private room,44,5,1,2015-07-27,0.02,1,0
7254952,Prime Park Slope  Family Home,16183358,Kim,Brooklyn,Park Slope,40.67545,-73.98234,Entire home/apt,175,4,6,2019-09-02,0.09,1,0
7254973,BROOKLYN Downtown/Dumbo Loft for 6,1489696,Mike,Brooklyn,Downtown Brooklyn,40.69807,-73.98473,Entire home/apt,148,2,351,2020-08-10,5.57,1,0
7254986,Country House in the City,3695529,Jenni,Brooklyn,Carroll Gardens,40.68358,-73.99474,Entire home/apt,600,5,15,2020-01-03,0.24,2,172
7255372,~Room for Guest in Stunning BK Apt~,37987441,Addie,Brooklyn,Bedford-Stuyvesant,40.68538,-73.92447,Private room,32,3,7,2019-01-27,0.11,1,0
7255577,Cool room Manhattan - Sleeps up to 3 guests,37579015,Ana,Manhattan,Hell's Kitchen,40.75834,-73.99277,Private room,70,3,168,2020-03-13,2.63,2,179
7257163,Super Charming West Village Place,1467387,Ali,Manhattan,West Village,40.7332,-74.00281,Entire home/apt,175,21,17,2017-08-10,0.27,1,0
7257311,Cozy Walk-up Apt in the Historic Lower East Side.,14726038,Kimberly,Manhattan,Chinatown,40.71475,-73.9912,Entire home/apt,69,2,13,2018-04-04,0.26,1,0
7258306,Studio in the Heart of Greenwich!!!,23387933,John,Manhattan,Greenwich Village,40.73088,-74.00035,Entire home/apt,140,1,1,2015-07-13,0.02,1,0
7258864,No better location in Williamsburg!,2662538,Conrad,Brooklyn,Williamsburg,40.71563,-73.95737,Private room,74,1,235,2020-09-07,3.71,1,359
7259369,1 Bedroom Apartment in Nolita/ Soho,20404001,Emma,Manhattan,Nolita,40.7208,-73.99647,Entire home/apt,80,1,1,2015-07-12,0.02,1,0
7260012,Spacious Brownstone Getaway,24269641,Kai,Brooklyn,Bedford-Stuyvesant,40.68782,-73.935,Entire home/apt,115,1,0,,,1,0
7262068,Studio apt. Central Park West,24884055,Monada,Manhattan,Upper West Side,40.79715,-73.96873,Private room,80,1,0,,,1,0
7262439,Bright & cozy room in Brooklyn!,37325782,Elise,Brooklyn,Bedford-Stuyvesant,40.68397,-73.95136,Private room,40,7,0,,,1,0
7263899,Large Room in Bushwick Near Trains!,38029848,Ramona,Brooklyn,Bedford-Stuyvesant,40.69649,-73.93645,Private room,38,1,2,2015-11-07,0.03,1,0
7264263,Beautiful classic NYC studio,5030772,Jessica,Manhattan,Upper East Side,40.77258,-73.95213,Entire home/apt,120,1,13,2016-12-27,0.21,1,0
7264471,Sunset Park Sublet,15416709,Me'Lissa,Brooklyn,Sunset Park,40.65295,-74.00411,Private room,70,5,0,,,1,0
7264560,"Spacious Room in Creative Neighborhood, JMZ line",37362312,Francesco,Brooklyn,Bushwick,40.69622,-73.93394,Private room,60,2,8,2020-02-28,0.19,2,0
7264659,Olivier,6994503,Olivier,Manhattan,Upper West Side,40.78931,-73.9752,Entire home/apt,200,4,18,2020-01-01,0.28,1,0
7265079,Park Slope sweet cozy home! Wifi!,912400,Ming,Brooklyn,Park Slope,40.6756,-73.97781,Private room,91,5,126,2020-08-17,2.02,1,284
7265118,177st. Manhattan,7118658,Tim,Manhattan,Washington Heights,40.84828,-73.94284,Private room,250,3,11,2018-05-24,0.18,1,365
7265249,"South Slope Sunny 2 Bedroom, 2 bath",38038797,Robin,Brooklyn,Sunset Park,40.66226,-73.98956,Entire home/apt,125,3,15,2019-12-27,0.24,1,0
7265253,1 Bed in a Lux Apt on Wall Street,15899061,Amelia,Manhattan,Financial District,40.70583,-74.00717,Shared room,47,1,2,2015-08-17,0.03,1,0
7265331,Newly renovated near subways and the cloisters!,26548265,Joanna,Manhattan,Washington Heights,40.85742,-73.9303,Private room,50,1,2,2015-10-06,0.03,1,365
7271876,Cozy 1 Bedroom Bushwick Apt off Dekalb L,38073985,Nicole,Brooklyn,Bushwick,40.7005,-73.91816,Entire home/apt,75,60,0,,,1,0
7272453,East Village Spacious Room,38076944,Hanna,Manhattan,East Village,40.73031,-73.98784,Private room,90,3,0,,,1,0
7272530,Lovely Room Close to the City,8792814,Carlene,Brooklyn,Bedford-Stuyvesant,40.69386,-73.9457,Private room,66,1,6,2019-01-03,0.10,11,357
7272680,Sunny Double Room,8792814,Carlene,Brooklyn,Bedford-Stuyvesant,40.69386,-73.9457,Private room,23,1,18,2020-01-01,0.30,11,14
7274441,Beautiful BedStuy Brownstone Apt,7079175,Al-Nisa,Brooklyn,Bedford-Stuyvesant,40.69197,-73.93193,Private room,100,1,0,,,1,0
7275273,Cozy & Super Convenient Studio!,16398769,Michelle,Manhattan,Chelsea,40.74116,-73.99523,Entire home/apt,207,1,0,,,1,0
7275417,**Artist Brooklyn Heights Loft**,24465966,Jack,Brooklyn,Brooklyn Heights,40.70051,-73.99406,Entire home/apt,215,1,0,,,1,365
7275655,Cosy 1 bed in trendy East Village!,19491505,Kristine,Manhattan,East Village,40.72457,-73.98142,Entire home/apt,170,2,5,2016-04-04,0.08,1,0
7277143,Quiet private room upper east side,24821272,Sabrina,Manhattan,Upper East Side,40.77877,-73.94824,Private room,100,1,3,2015-10-23,0.05,1,0
7277180,"Bedroom in Financial District, NYC",38101644,Lucia,Manhattan,Financial District,40.70811,-74.01301,Private room,65,1,1,2015-08-04,0.02,1,0
7277600,Upper east haven,24772574,Jack,Manhattan,Upper East Side,40.76483,-73.95367,Entire home/apt,175,1,0,,,1,0
7277878,Sunny and Spacious 1 Bedroom!,6862694,Hayley,Brooklyn,Prospect Heights,40.67628,-73.96425,Entire home/apt,90,5,1,2015-09-02,0.02,1,0
7279583,The Harlem Mansion,1557442,Chris,Manhattan,Harlem,40.80682,-73.95196,Entire home/apt,450,2,48,2017-09-06,0.78,1,0
7279657,1 Bdr. Apt. in Ridgewood/Bushwick,13904931,Nick,Queens,Ridgewood,40.70735,-73.90696,Entire home/apt,110,1,0,,,1,0
7288752,Comfortable Greenpoint Apt. Short or Longer Stay,38169148,Liz,Brooklyn,Greenpoint,40.72642,-73.94519,Private room,70,7,3,2016-11-16,0.05,1,0
7292825,New York City Luxury Building!,13976139,Lori,Manhattan,Upper West Side,40.7905,-73.97385,Entire home/apt,120,10,0,,,1,0
7292891,Large 2 BR Apartment in Chelsea,9403624,Carol,Manhattan,Chelsea,40.74482,-73.99917,Entire home/apt,200,8,15,2020-01-01,0.26,1,0
7293506,Charming Upper West Side Apartment,2993160,Lauren,Manhattan,Upper West Side,40.78629,-73.98056,Entire home/apt,200,7,0,,,1,0
7302070,Cozy 1 Br in historic Bed Stuy!,3074417,Joe,Brooklyn,Bedford-Stuyvesant,40.68525,-73.93874,Entire home/apt,129,2,11,2015-10-13,0.17,1,0
7302762,Spacious Duplex With Private Deck,1533248,Emily,Brooklyn,Greenpoint,40.7272,-73.95134,Entire home/apt,220,3,2,2016-08-10,0.03,1,0
7304034,SPACIOUS Lower East Side DUPLEX 3 bed 2 ba COMFY,37623794,Amanda,Manhattan,East Village,40.72472,-73.98756,Entire home/apt,299,1,97,2020-02-09,1.60,1,361
7305718,"Cozy, clean studio with a view!",38269863,Andrea,Manhattan,Harlem,40.81882,-73.956,Entire home/apt,150,3,0,,,1,0
7307027,Large room in two-story brownstone,16237939,Seth,Brooklyn,Prospect Heights,40.67958,-73.96956,Private room,70,2,4,2016-07-11,0.07,1,0
7307468,Large Room in Brooklyn w/ Office,26364541,Claire,Brooklyn,Bedford-Stuyvesant,40.69381,-73.944,Private room,49,1,1,2015-07-20,0.02,1,0
7308735,Big room with great natural light,38288441,Nathaniel,Manhattan,Harlem,40.82416,-73.94623,Private room,50,3,8,2017-06-26,0.16,1,0
7309129,Beautiful Airy Lower East Side Loft,7737249,Casandra,Manhattan,Chinatown,40.71431,-73.99142,Entire home/apt,195,30,50,2020-03-25,1.21,2,295
7309427,Beautiful Architect Renovated Home,38292974,Mark,Brooklyn,South Slope,40.66691,-73.98658,Entire home/apt,399,3,14,2020-01-03,0.28,1,0
7309459,"Large duplex in trendy Brooklyn, New York",14715701,Daniel & Lia,Brooklyn,Cobble Hill,40.68628,-73.99681,Entire home/apt,150,3,2,2019-08-17,0.08,1,0
7309633,Small One Bedroom BK - Quiet n Cute,38294553,Joan,Brooklyn,Bedford-Stuyvesant,40.68211,-73.94775,Entire home/apt,78,1,1,2015-08-08,0.02,1,0
7310097,"3 Bedroom, 1st Fl, family apt.",38297695,Suvi,Brooklyn,Prospect Heights,40.67797,-73.9701,Entire home/apt,150,2,1,2016-01-05,0.02,1,0
7310330,East Village! Beautiful 2BD Apt.,38294027,Rushil,Manhattan,East Village,40.7228,-73.98562,Entire home/apt,300,23,1,2015-07-21,0.02,1,0
7310413,Beautiful Spacious Ground Floor Apt,1603343,Carina,Brooklyn,Bushwick,40.70403,-73.91276,Entire home/apt,225,2,3,2015-11-28,0.05,1,0
7310835,SoHo 2 Bedroom 2 Full Bath with Private Terrace,3390947,Yulia,Manhattan,SoHo,40.7207744107455,-74.00378686292233,Entire home/apt,600,3,29,2020-09-25,0.47,1,42
7311209,SUPER HUGE ROOM IN GREENPOINT BK,1641537,Lauren,Brooklyn,Greenpoint,40.72503,-73.93909,Private room,50,7,7,2016-03-09,0.11,2,0
7318332,Our lovely nest in the West Village,38337856,Antoine,Manhattan,Greenwich Village,40.73378,-73.99714,Entire home/apt,140,5,28,2020-01-01,0.44,1,0
7319791,Cozy  room at trendy Lower east side,19195540,Dor,Manhattan,Lower East Side,40.71894,-73.99205,Private room,59,4,115,2020-09-11,1.84,3,71
7320160,Charming Old-School Apartment 2,19692652,Benjamin,Brooklyn,Clinton Hill,40.69387,-73.96841,Private room,60,2,42,2017-08-14,0.66,1,0
7320353,"Clean,quiet room near prospect park",5499953,R Demetre,Brooklyn,Crown Heights,40.67047,-73.95372,Private room,125,1,2,2015-10-08,0.03,2,2
7320522,Large Apt in Theatre District,38350446,Chris,Manhattan,Hell's Kitchen,40.76146,-73.9896,Private room,160,5,5,2016-11-28,0.09,1,0
7321054,"Great room, 7 min from Manhattan!",38352423,Ashley,Queens,Long Island City,40.75508,-73.92918,Private room,45,1,1,2015-07-20,0.02,1,0
7322088,A Bedroom in a Kosher Appartment,24259346,Johnathan Boev,Queens,Rego Park,40.72644,-73.85477,Private room,45,1,2,2015-09-07,0.03,1,0
7322656,Clean & Quiet room in Bushwick,38360286,Cody,Brooklyn,Bushwick,40.68992,-73.91408,Private room,50,1,0,,,1,0
7324746,Cozy & Sunny Sage Room in Townhouse,942252,Kimberly,Brooklyn,Prospect Heights,40.67885,-73.96838,Private room,80,1,8,2015-09-02,0.13,2,0
7325230,Artist Renovated Loft + Roof Garden,38373441,J,Brooklyn,Bushwick,40.70174,-73.92662,Entire home/apt,350,3,68,2020-02-17,1.07,1,41
7325293,Big Room in the heart of Upper East,1841169,Clara,Manhattan,Upper East Side,40.77016,-73.95716,Entire home/apt,300,1,1,2015-09-29,0.02,1,0
7326871,Brooklyn Flavor Atelier,38380486,Tiffany,Brooklyn,Williamsburg,40.70521,-73.94258,Entire home/apt,140,2,4,2018-01-01,0.06,1,0
7327096,Modern 1 BR in the East Village,33300449,Rachel,Manhattan,East Village,40.72869,-73.97653,Entire home/apt,120,1,2,2016-02-21,0.04,1,0
7327782,Light-Drenched Private 1 Bedroom,38388018,Ruth,Brooklyn,Crown Heights,40.66664,-73.92805,Private room,40,2,77,2020-06-09,2.12,1,312
7327833,Charming Apartment in Crown Heights,27630423,Julianne,Brooklyn,Crown Heights,40.67464,-73.94276,Entire home/apt,120,2,2,2015-10-03,0.03,1,0
7328319,Cool Apartment in Chinatown,15743291,Maria,Manhattan,Chinatown,40.71479,-73.99284,Entire home/apt,120,4,7,2017-12-31,0.11,1,0
7328712,Flatiron 1 Bedroom,2482069,Lor,Manhattan,Flatiron District,40.74145,-73.98828,Private room,95,1,0,,,1,0
7328775,The studio on the park!,38392850,Emma,Brooklyn,Fort Greene,40.68794,-73.97393,Entire home/apt,150,3,10,2016-03-28,0.16,1,0
7329781,NoLita Design Studio,38398698,Andrew,Manhattan,Nolita,40.72044,-73.99568,Entire home/apt,127,4,18,2020-09-22,0.29,1,105
7329917,In the Heart of NYC:  and Theater!!,3557752,Harry,Manhattan,Hell's Kitchen,40.76214,-73.98712,Entire home/apt,130,9,0,,,1,365
7330488,Charming Classic UWS Bedroom & Balcony,18008678,Clayton,Manhattan,Upper West Side,40.80243,-73.9706,Private room,95,2,33,2018-04-20,0.52,2,0
7331070,Your own house in NYC,22373907,James,Queens,Bayside,40.76729,-73.77162,Entire home/apt,134,1,103,2020-10-05,1.67,1,355
7331201,Sunny and Homie BK Apartment,681331,Wes,Brooklyn,Crown Heights,40.66539,-73.96041,Entire home/apt,120,3,5,2016-10-17,0.08,1,0
7331835,Bright Studio heart of LES,23851015,Suwan,Manhattan,Lower East Side,40.72157,-73.98489,Entire home/apt,139,2,0,,,1,0
7331850,Lovely room in Astoria,38405623,Alena,Queens,Long Island City,40.76432,-73.93401,Private room,70,5,0,,,1,0
7331958,Sunny luxurious loft Studio,2282450,Philip,Manhattan,West Village,40.73529,-74.00323,Entire home/apt,117,3,145,2020-09-20,2.34,3,45
7332196,Bright and Hip in Morningside,5628243,Drew,Manhattan,Harlem,40.81024,-73.9525,Private room,95,1,10,2017-01-17,0.16,1,0
7336085,Midtown West short term sublet,38433605,Huishan,Manhattan,Hell's Kitchen,40.75979,-73.99402,Private room,80,18,0,,,1,0
7339802,"HUGR 1BR+ in Sugar Hill, Harlem",38452274,Aly,Manhattan,Harlem,40.82196,-73.94247,Entire home/apt,100,3,14,2018-01-12,0.22,1,0
7340318,Private Greenpoint Studio Floor 1,6772512,Curtis,Brooklyn,Greenpoint,40.72138,-73.94709,Entire home/apt,100,3,7,2016-10-28,0.11,1,0
7341077,Classic Lower East Side Apartment,21498479,Cate,Manhattan,East Village,40.72168,-73.98418,Entire home/apt,130,7,2,2015-09-22,0.03,1,0
7344761,Luxury Tribeca Apartment w/Roofdeck,12149983,Kerry,Manhattan,Civic Center,40.71645,-74.00402,Entire home/apt,250,2,2,2016-04-24,0.03,1,0
7345333,Lg Bedroom Trendy Williamsburg BK,38480809,Christina,Brooklyn,Williamsburg,40.71711,-73.94259,Private room,125,1,0,,,1,0
7345443,Spacious 3 bedroom on Prospect Park,38480982,Arnold,Brooklyn,South Slope,40.66378,-73.97813,Entire home/apt,166,3,6,2016-09-05,0.10,1,0
7346434,Cozy/Private Bdrm By Central Park!,9166875,Clara,Manhattan,Upper West Side,40.80304,-73.96582,Private room,73,4,1,2015-08-28,0.02,1,0
7347350,Room in East Williamsburg 1 Block from L Train,6284410,Fiona,Brooklyn,Williamsburg,40.70794,-73.93976,Private room,35,5,1,2016-07-21,0.02,1,0
7347733,Studio in central historical Harlem,21056821,Martina,Manhattan,Harlem,40.80819,-73.94315,Entire home/apt,100,1,1,2016-07-13,0.02,1,0
7348509,Modern 1BR in Heart of Williamsburg,38497438,Don,Brooklyn,Williamsburg,40.71969,-73.9562,Entire home/apt,215,1,1,2015-08-02,0.02,1,0
7348718,Cozy Upper West Side Private Room/Half Bath,25882645,Jamie,Manhattan,Upper West Side,40.78381,-73.97636,Private room,75,3,0,,,1,0
7348780,Sunny Studio in Bed-Stuy Brooklyn,38117412,Kamisha,Brooklyn,Bedford-Stuyvesant,40.68479,-73.92123,Entire home/apt,106,2,15,2016-08-25,0.24,1,19
7348925,1 BR Apartment,38500630,Brian,Manhattan,Upper East Side,40.76555,-73.95716,Entire home/apt,264,1,2,2015-10-05,0.03,1,365
7349064,Luxury apartment near Central Park,5042891,Alon,Manhattan,Midtown,40.76579,-73.98057,Entire home/apt,260,5,0,,,1,0
7349421,Comfortable private room in Harlem,31469635,Ricky,Manhattan,Harlem,40.82606,-73.94659,Private room,84,1,4,2019-07-01,0.07,2,0
7349633,$500/wk 1br - 150ft2 - Dec 23-Jan 4,38507835,Matt,Manhattan,East Village,40.72492,-73.97914,Private room,80,6,1,2015-07-22,0.02,1,0
7354701,Brooklyn Brownstone duplex + garden,3484734,JaimeLee & Travis,Brooklyn,Bedford-Stuyvesant,40.68396,-73.92872,Entire home/apt,159,3,9,2019-09-03,0.19,1,0
7355158,Artistic Brooklyn Apartment,12644018,Mary,Brooklyn,Bushwick,40.70055,-73.92193,Private room,150,1,0,,,1,0
7358093,Brooklyn Brownstone with Backyard,26202073,Raven,Brooklyn,Bushwick,40.68833,-73.91676,Entire home/apt,89,5,0,,,1,0
7359313,Luxury Doorman Apt in Midtown East!,38445572,Jennifer,Manhattan,Murray Hill,40.74823,-73.97447,Private room,130,1,2,2015-09-21,0.03,1,0
7359878,Bedroom in 4bed/1bath in Brooklyn!,13896003,Shane,Brooklyn,Bedford-Stuyvesant,40.68725,-73.95472,Private room,50,1,0,,,1,0
7361434,Ditmas Park Spacious Studio Apt,38569616,Quinn,Brooklyn,Flatbush,40.64691,-73.95855,Entire home/apt,100,1,2,2015-12-30,0.03,1,0
7361457,Lovely private bedroom,38567763,Deidrea,Brooklyn,Bedford-Stuyvesant,40.68856,-73.9547,Private room,74,3,2,2015-08-19,0.03,1,0
7361539,Spacious Studio with rooftop in East Village,19799630,Rob,Manhattan,East Village,40.72267,-73.98226,Entire home/apt,139,30,69,2020-03-17,1.09,1,189
7362186,"PRIVATE BEDROOM TIMES SQ, CLOSE to Everything!",38572947,Focus,Manhattan,Hell's Kitchen,40.76399,-73.98685,Private room,150,4,51,2017-10-08,0.80,1,364
7362840,Beautiful Private Area in Flatbush,2164856,Jasmine,Brooklyn,East Flatbush,40.64939,-73.94791,Private room,50,1,0,,,1,0
7364008,Bohéme 1BR steps from Prospect Park,38583557,Ian,Brooklyn,Flatbush,40.65349,-73.95527,Entire home/apt,99,7,2,2015-08-17,0.03,1,0
7366831,"Sunny, big room available in 3 BDRM",38599690,Chantal,Manhattan,East Harlem,40.80023,-73.93822,Private room,35,1,1,2015-07-22,0.02,1,0
7367039,Welcome to our Luxury home,1472993,Yoav,Manhattan,Financial District,40.7078,-74.00914,Entire home/apt,150,1,6,2017-08-18,0.10,1,0
7367165,Sunny Room Overlooking Harlem,4964848,Jakob,Manhattan,Harlem,40.82681,-73.9426,Private room,35,5,2,2016-02-02,0.03,1,0
7367484,Huge private room with bathroom,31452390,Jennifer,Manhattan,Washington Heights,40.83428,-73.94446,Private room,61,1,1,2015-07-23,0.02,1,0
7368190,"Bright, Airy, Quiet 1 Bd",3890297,Babita,Manhattan,Kips Bay,40.73943,-73.98135,Entire home/apt,139,3,24,2020-03-22,0.38,1,7
7369427,"Large 2 bedroom APT,  20mins to Times Square.",6486116,Oti,Manhattan,East Harlem,40.78913,-73.94844,Entire home/apt,119,1,23,2020-01-02,0.39,5,349
7376952,Brownstone@Central Park❤️Manhattan historic area,32004384,Karen,Manhattan,Upper West Side,40.77976,-73.97837,Private room,160,7,12,2019-09-06,0.49,1,362
7378773,Clean and Sunny Brooklyn apt!!,11129295,Melissa,Brooklyn,Bushwick,40.70178,-73.92829,Entire home/apt,98,4,1,2015-09-04,0.02,1,0
7379929,Great E.Village Apt. Best Location!,27283579,Alexi,Manhattan,East Village,40.72423,-73.99013,Private room,119,2,4,2015-08-12,0.06,1,0
7380251,Private Room in New Bed-Stuy Lofts,38661692,Dee,Brooklyn,Bedford-Stuyvesant,40.6898,-73.95205,Private room,1600,1,0,,,1,0
7381038,South Slope Modern + Spacious with Outdoor Deck,16283468,Philip,Brooklyn,Sunset Park,40.66203,-73.99176,Private room,78,1,146,2020-07-15,2.29,2,362
7381236,Authentic Brownstone New York Living,33365473,Paul,Brooklyn,Bedford-Stuyvesant,40.68247,-73.94119,Entire home/apt,350,2,53,2020-09-20,0.88,1,360
7381893,cozy + bright room in BK!,12866178,Klara,Brooklyn,East New York,40.65918,-73.89226,Private room,42,2,10,2019-09-22,0.16,2,365
7382396,Bushwick Oasis,38672291,Randy,Brooklyn,Bedford-Stuyvesant,40.69143,-73.93436,Private room,64,1,24,2016-06-10,0.38,1,0
7382573,Bright room in Williamsburg loft,16548316,Phil,Brooklyn,Williamsburg,40.70767,-73.94821,Private room,70,14,0,,,1,0
7382982,Bright double room in West Village,19504544,Saga,Manhattan,West Village,40.72911,-74.00338,Private room,120,5,2,2016-01-02,0.03,1,0
7383380,Large loft in Bushwick,4907734,Paul,Brooklyn,Williamsburg,40.70068,-73.94103,Private room,49,3,14,2018-08-29,0.25,1,0
7383804,1 room available for in midtown NYC,38678875,Stanley,Manhattan,Midtown,40.75277,-73.96686,Private room,70,1,2,2015-07-31,0.03,1,0
7385568,Spacious Renovated Apt. in Harlem,1163720,Zack,Manhattan,Harlem,40.81355,-73.94407,Private room,43,1,2,2015-08-14,0.03,1,0
7385651,Sunny apartment in the heart of LIC,25705189,Greta,Queens,Long Island City,40.74364,-73.95392,Entire home/apt,100,5,0,,,1,0
7385692,"Huge 1 bdr, convenient location!",38404959,Maria,Queens,Ditmars Steinway,40.77742,-73.90965,Private room,85,3,3,2018-09-05,0.05,2,365
7386119,"Large, sunny, quiet, 2 bed apt",12517331,Robert,Brooklyn,Prospect Heights,40.67876,-73.9715,Entire home/apt,75,1,4,2015-11-28,0.06,1,0
7387862,Cozy bedroom in E. Village in July,38702813,Alexander,Manhattan,Lower East Side,40.72309,-73.98926,Private room,150,1,0,,,1,0
7387919,2 bed apartment 2 blocks from 42 st,37993952,Andrew,Manhattan,Hell's Kitchen,40.76171,-73.99478,Private room,150,1,1,2015-07-23,0.02,1,0
7394136,One bedroom available in Astoria,38741040,Priscila,Queens,Long Island City,40.75547,-73.92017,Private room,40,1,0,,,1,0
7395202,Big room in Clinton Hil near subway,23425862,Gagandeep,Brooklyn,Bedford-Stuyvesant,40.69172,-73.95862,Private room,90,1,0,,,2,0
7396662,Chateau Ludlow,7489344,Noëmi,Manhattan,Lower East Side,40.71508,-73.98973,Private room,120,1,18,2016-09-15,0.28,1,0
7397237,~Sunny quiet apartment in Brooklyn~,38757107,Joanne,Brooklyn,Bedford-Stuyvesant,40.68978,-73.94444,Entire home/apt,100,7,2,2015-09-06,0.03,1,0
7397649,"Astoria 1 Bed, 2 Blocks to Train",9991314,Jenna,Queens,Astoria,40.76448,-73.92714,Entire home/apt,132,2,0,,,1,0
7397699,Room in the heart of Williamsburg!,38759330,Nathaniel,Brooklyn,Williamsburg,40.7122,-73.9511,Private room,35,1,3,2015-09-13,0.05,1,0
7398144,2 Bedroom in Heart of Williamsburg,7983308,Michael,Brooklyn,Williamsburg,40.71452,-73.95486,Entire home/apt,278,1,1,2015-08-17,0.02,1,0
7398163,Furnished BR in a 2BR apt Gramercy,28269324,Daniel,Manhattan,Gramercy,40.73448,-73.98056,Private room,45,30,2,2015-08-31,0.03,1,0
7398507,Chic apartment on Central Park West,5898139,Nicholas,Manhattan,Upper West Side,40.79933,-73.95949,Entire home/apt,185,1,1,2015-09-02,0.02,1,0
7399036,Amazing apartment available for a year to rent!,38706510,Sarah,Manhattan,Upper West Side,40.78015,-73.97875,Entire home/apt,80,30,3,2019-11-18,0.07,2,225
7399178,Cozy Room in the LOWER EAST SIDE!,38767720,Caitlin,Manhattan,Lower East Side,40.71934,-73.98424,Private room,97,1,2,2015-12-29,0.03,1,0
7399449,Modern 1 Bdrm Apt in Mid Manhattan,393944,Guillermo,Manhattan,Murray Hill,40.74537,-73.97462,Entire home/apt,230,2,0,,,1,0
